work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,job_type,company_location,company_size,conversion_rates,foreign_employee
2023,Mid_level,Full-time,Deep Learning Engineer,100000,USD,100000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,290000,USD,290000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,210000,USD,210000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,192000,USD,192000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,172800,USD,172800,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,300240,USD,300240,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,200160,USD,200160,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,300240,USD,300240,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,200160,USD,200160,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Analytics Engineer,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Analytics Engineer,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Manager,169000,USD,169000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Manager,100000,USD,100000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,370000,USD,370000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,245000,USD,245000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,95000,GBP,115447,GBR,Remote,GBR,Large,0.8228884249915546,NO
2023,Senior_level,Full-time,Data Analyst,110000,USD,110000,USA,Remote,USA,Small,1.0,NO
2023,Senior_level,Full-time,Data Analyst,80000,USD,80000,USA,Remote,USA,Small,1.0,NO
2023,Entry_level,Full-time,Data Analyst,55000,USD,55000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,48000,USD,48000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,95000,USD,95000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,85000,USD,85000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,137500,USD,137500,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,81500,USD,81500,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,323300,USD,323300,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,184700,USD,184700,USA,On-Site,USA,Medium,1.0,NO
2021,Mid_level,Full-time,AI Scientist,30000,USD,30000,GHA,On-Site,GHA,Small,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,186000,USD,186000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,153088,USD,153088,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Infrastructure Engineer,190000,USD,190000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Infrastructure Engineer,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,200000,USD,200000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,150000,USD,150000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Infrastructure Engineer,190000,USD,190000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Infrastructure Engineer,183310,USD,183310,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,240000,USD,240000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,180000,USD,180000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,200000,USD,200000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,150000,USD,150000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Manager,299500,USD,299500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Manager,245100,USD,245100,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,144000,USD,144000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,66000,USD,66000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,148500,USD,148500,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,126277,USD,126277,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,228000,USD,228000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Software Engineer,180000,USD,180000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Software Engineer,90000,USD,90000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,126500,USD,126500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,78000,USD,78000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,180000,USD,180000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Software Engineer,272000,USD,272000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Software Engineer,170000,USD,170000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,80000,USD,80000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,60000,USD,60000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,259000,USD,259000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,146000,USD,146000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,200000,USD,200000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Engineer,310000,USD,310000,USA,Remote,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Engineer,239000,USD,239000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,142000,USD,142000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,95000,USD,95000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,155000,USD,155000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,139500,USD,139500,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,120000,USD,120000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,259000,USD,259000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,146000,USD,146000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,90000,GBP,109371,HRV,On-Site,HRV,Medium,0.8228872370189538,NO
2023,Mid_level,Full-time,Data Analyst,60000,GBP,72914,HRV,On-Site,HRV,Medium,0.8228872370189538,NO
2023,Entry_level,Part-time,Data Analyst,78000,PLN,17779,POL,Remote,IND,Large,4.387198380111367,YES
2023,Entry_level,Full-time,Data Scientist,101400,BRL,19522,BRA,Remote,BRA,Large,5.1941399446778,NO
2023,Senior_level,Full-time,Data Science Lead,247500,USD,247500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Lead,172200,USD,172200,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,225000,USD,225000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,156400,USD,156400,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,139500,USD,139500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,109400,USD,109400,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,125000,USD,125000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,90000,USD,90000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Infrastructure Engineer,100000,EUR,107309,FRA,Remote,FRA,Medium,0.9318882852323663,NO
2023,Senior_level,Full-time,Machine Learning Infrastructure Engineer,70000,EUR,75116,FRA,Remote,FRA,Medium,0.9318920070291283,NO
2023,Senior_level,Full-time,Data Scientist,185900,USD,185900,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,129300,USD,129300,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,139500,USD,139500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,109400,USD,109400,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,120000,USD,120000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,75000,USD,75000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,169000,USD,169000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,110600,USD,110600,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,288000,USD,288000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,288000,USD,288000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Engineer,90000,USD,90000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Science Lead,60000,GBP,72914,GBR,On-Site,GBR,Medium,0.8228872370189538,NO
2023,Mid_level,Full-time,Data Science Lead,50000,GBP,60761,GBR,On-Site,GBR,Medium,0.8228962656967462,NO
2023,Senior_level,Full-time,Data Scientist,215050,USD,215050,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,156400,USD,156400,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,198000,USD,198000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,114000,USD,114000,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,75000,USD,75000,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,60000,USD,60000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,204500,USD,204500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,142200,USD,142200,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,209300,USD,209300,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,182200,USD,182200,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Manager,140000,USD,140000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Manager,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2022,Entry_level,Full-time,Data Scientist,85000,USD,85000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,40000,GBP,48609,GBR,Remote,GBR,Medium,0.8228928799193564,NO
2023,Entry_level,Full-time,Research Engineer,120000,USD,120000,GBR,Remote,GBR,Medium,1.0,NO
2023,Entry_level,Full-time,Research Engineer,60000,USD,60000,GBR,Remote,GBR,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,147100,USD,147100,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,90700,USD,90700,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,230000,USD,230000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,170000,USD,170000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,227000,USD,227000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,108000,USD,108000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,180000,USD,180000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,180000,USD,180000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,180000,USD,180000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,130000,USD,130000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,52000,EUR,55800,ESP,Remote,ESP,Medium,0.931899641577061,NO
2023,Senior_level,Full-time,Data Analyst,48000,EUR,51508,ESP,Remote,ESP,Medium,0.9318940747068416,NO
2023,Entry_level,Full-time,Data Analyst,60000,USD,60000,USA,Remote,USA,Large,1.0,NO
2023,Entry_level,Full-time,Data Analyst,50000,USD,50000,KWT,Hybrid,USA,Large,1.0,YES
2023,Senior_level,Full-time,Data Engineer,226700,USD,226700,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,133300,USD,133300,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,252000,USD,252000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,129000,USD,129000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Big Data Architect,124999,GBP,151902,GBR,Remote,GBR,Large,0.8228923911469237,NO
2023,Entry_level,Full-time,Data Scientist,800000,INR,9727,IND,On-Site,IND,Large,82.24529659710085,NO
2023,Senior_level,Full-time,Data Analyst,80000,USD,80000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,52500,USD,52500,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,250000,USD,250000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,162500,USD,162500,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,85000,USD,85000,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,75000,USD,75000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,153600,USD,153600,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,106800,USD,106800,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,165000,USD,165000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,124000,USD,124000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,115934,USD,115934,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,81666,USD,81666,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,167580,USD,167580,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,87980,USD,87980,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,250000,USD,250000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,63000,USD,63000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,253750,USD,253750,ESP,On-Site,ESP,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,169200,USD,169200,ESP,On-Site,ESP,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,253750,USD,253750,ESP,On-Site,ESP,Medium,1.0,NO
2023,Senior_level,Full-time,Research Scientist,169200,USD,169200,ESP,On-Site,ESP,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,170000,USD,170000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Scientist,120000,USD,120000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,124740,USD,124740,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,65488,USD,65488,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,213580,USD,213580,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,163625,USD,163625,USA,Remote,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Engineer,12000,USD,12000,VNM,On-Site,VNM,Large,1.0,NO
2022,Senior_level,Full-time,Machine Learning Software Engineer,375000,USD,375000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,95000,EUR,101943,IRL,Remote,IRL,Medium,0.9318933129297745,NO
2023,Mid_level,Full-time,Product Data Analyst,1350000,INR,16414,IND,Remote,IND,Large,82.24686243450712,NO
2023,Senior_level,Full-time,Machine Learning Engineer,220000,USD,220000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,170000,USD,170000,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Engineer,235000,USD,235000,USA,On-Site,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Engineer,210000,USD,210000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,180000,USD,180000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,115000,USD,115000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,200000,USD,200000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Architect,115000,USD,115000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Manager,231250,USD,231250,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Manager,138750,USD,138750,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,284310,USD,284310,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,153090,USD,153090,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,160000,USD,160000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,75000,USD,75000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,125000,USD,125000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,105000,USD,105000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,90000,GBP,109371,GBR,On-Site,GBR,Medium,0.8228872370189538,NO
2023,Mid_level,Full-time,Data Analyst,70000,GBP,85066,GBR,On-Site,GBR,Medium,0.8228904615239931,NO
2023,Entry_level,Full-time,Data Analyst,55000,USD,55000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,48000,USD,48000,USA,On-Site,USA,Medium,1.0,NO
2023,Entry_level,Full-time,Data Analyst,100000,USD,100000,USA,Hybrid,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Lead,225900,USD,225900,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Science Lead,156400,USD,156400,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,250000,USD,250000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,162500,USD,162500,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,318300,USD,318300,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Machine Learning Engineer,188800,USD,188800,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,385000,USD,385000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,60000,USD,60000,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,110000,USD,110000,USA,Remote,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Data Analyst,95000,USD,95000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,145000,USD,145000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,135000,USD,135000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,180180,USD,180180,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,106020,USD,106020,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,93919,USD,93919,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,51962,USD,51962,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,241871,USD,241871,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Engineer,133832,USD,133832,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,170000,USD,170000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,90000,USD,90000,USA,Remote,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Engineer,210914,USD,210914,USA,Remote,USA,Medium,1.0,NO
2023,Executive_level,Full-time,Data Engineer,116704,USD,116704,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,192500,USD,192500,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Analyst,140000,USD,140000,USA,Remote,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,149076,USD,149076,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,82365,USD,82365,USA,On-Site,USA,Medium,1.0,NO
2023,Mid_level,Full-time,Machine Learning Engineer,36000,USD,36000,MEX,Remote,MEX,Small,1.0,NO
2023,Senior_level,Full-time,Data Scientist,175000,USD,175000,USA,On-Site,USA,Medium,1.0,NO
2023,Senior_level,Full-time,Data Scientist,148750,USD,148750,USA,On-Site,USA,Medium,1.0,NO
